country_code,country,measure_code,measure,unit_code,unit,market_type_code,market_type,pharmaceutical_code,pharmaceutical,year,value,obs_status,obs_status2,obs_status3,unit_multiplier,decimals
BEL,Belgium,PH_MARKET,Share of generics in respective pharmaceutical market,PT_SL_VAL_M,Percentage of sales value (turnover) in the same market,HOSPITAL,Hospital pharmaceutical market,_Z,Not applicable,2014,5.1,0,,,0,
BEL,Belgium,PH_MARKET,Share of generics in respective pharmaceutical market,PT_SL_VAL_M,Percentage of sales value (turnover) in the same market,HOSPITAL,Hospital pharmaceutical market,_Z,Not applicable,2015,5.2,0,,,0,
BEL,Belgium,PH_MARKET,Share of generics in respective pharmaceutical market,PT_SL_VAL_M,Percentage of sales value (turnover) in the same market,HOSPITAL,Hospital pharmaceutical market,_Z,Not applicable,2016,5.3,0,,,0,
BEL,Belgium,PH_MARKET,Share of generics in respective pharmaceutical market,PT_SL_VAL_M,Percentage of sales value (turnover) in the same market,HOSPITAL,Hospital pharmaceutical market,_Z,Not applicable,2017,4.6,0,,,0,
BEL,Belgium,PH_MARKET,Share of generics in respective pharmaceutical market,PT_SL_VAL_M,Percentage of sales value (turnover) in the same market,HOSPITAL,Hospital pharmaceutical market,_Z,Not applicable,2018,3.9,0,,,0,
BEL,Belgium,PH_MARKET,Share of generics in respective pharmaceutical market,PT_SL_VAL_M,Percentage of sales value (turnover) in the same market,HOSPITAL,Hospital pharmaceutical market,_Z,Not applicable,2019,3.3,0,,,0,
BEL,Belgium,PH_MARKET,Share of generics in respective pharmaceutical market,PT_SL_VAL_M,Percentage of sales value (turnover) in the same market,HOSPITAL,Hospital pharmaceutical market,_Z,Not applicable,2020,3.3,0,,,0,
BEL,Belgium,PH_MARKET,Share of generics in respective pharmaceutical market,PT_SL_VAL_M,Percentage of sales value (turnover) in the same market,HOSPITAL,Hospital pharmaceutical market,_Z,Not applicable,2021,3.5,0,,,0,
BEL,Belgium,PH_MARKET,Share of generics in respective pharmaceutical market,PT_SL_VAL_M,Percentage of sales value (turnover) in the same market,HOSPITAL,Hospital pharmaceutical market,_Z,Not applicable,2022,3.8,0,,,0,
BEL,Belgium,PH_MARKET,Share of generics in respective pharmaceutical market,PT_SL_VAL_M,Percentage of sales value (turnover) in the same market,HOSPITAL,Hospital pharmaceutical market,_Z,Not applicable,2023,4.4,0,,,0,
BEL,Belgium,PH_MARKET,Share of generics in respective pharmaceutical market,PT_SL_VOL_M,Percentage of sales volume in the same market,HOSPITAL,Hospital pharmaceutical market,_Z,Not applicable,2002,1,0,,,0,
BEL,Belgium,PH_MARKET,Share of generics in respective pharmaceutical market,PT_SL_VOL_M,Percentage of sales volume in the same market,HOSPITAL,Hospital pharmaceutical market,_Z,Not applicable,2003,2,0,,,0,
BEL,Belgium,PH_MARKET,Share of generics in respective pharmaceutical market,PT_SL_VOL_M,Percentage of sales volume in the same market,HOSPITAL,Hospital pharmaceutical market,_Z,Not applicable,2004,3.8,0,,,0,
BEL,Belgium,PH_MARKET,Share of generics in respective pharmaceutical market,PT_SL_VOL_M,Percentage of sales volume in the same market,HOSPITAL,Hospital pharmaceutical market,_Z,Not applicable,2005,5,0,,,0,
BEL,Belgium,PH_MARKET,Share of generics in respective pharmaceutical market,PT_SL_VOL_M,Percentage of sales volume in the same market,HOSPITAL,Hospital pharmaceutical market,_Z,Not applicable,2006,6,0,,,0,
BEL,Belgium,PH_MARKET,Share of generics in respective pharmaceutical market,PT_SL_VOL_M,Percentage of sales volume in the same market,HOSPITAL,Hospital pharmaceutical market,_Z,Not applicable,2007,6.6,0,,,0,
BEL,Belgium,PH_MARKET,Share of generics in respective pharmaceutical market,PT_SL_VOL_M,Percentage of sales volume in the same market,HOSPITAL,Hospital pharmaceutical market,_Z,Not applicable,2008,7.2,0,,,0,
BEL,Belgium,PH_MARKET,Share of generics in respective pharmaceutical market,PT_SL_VOL_M,Percentage of sales volume in the same market,HOSPITAL,Hospital pharmaceutical market,_Z,Not applicable,2009,7.9,0,,,0,
BEL,Belgium,PH_MARKET,Share of generics in respective pharmaceutical market,PT_SL_VOL_M,Percentage of sales volume in the same market,HOSPITAL,Hospital pharmaceutical market,_Z,Not applicable,2010,9.1,0,,,0,
BEL,Belgium,PH_MARKET,Share of generics in respective pharmaceutical market,PT_SL_VOL_M,Percentage of sales volume in the same market,HOSPITAL,Hospital pharmaceutical market,_Z,Not applicable,2011,9.9,0,,,0,
BEL,Belgium,PH_MARKET,Share of generics in respective pharmaceutical market,PT_SL_VOL_M,Percentage of sales volume in the same market,HOSPITAL,Hospital pharmaceutical market,_Z,Not applicable,2012,10.6,0,,,0,
BEL,Belgium,PH_MARKET,Share of generics in respective pharmaceutical market,PT_SL_VOL_M,Percentage of sales volume in the same market,HOSPITAL,Hospital pharmaceutical market,_Z,Not applicable,2013,11.3,0,,,0,
BEL,Belgium,PH_MARKET,Share of generics in respective pharmaceutical market,PT_SL_VOL_M,Percentage of sales volume in the same market,HOSPITAL,Hospital pharmaceutical market,_Z,Not applicable,2014,12.2,0,,,0,
BEL,Belgium,PH_MARKET,Share of generics in respective pharmaceutical market,PT_SL_VOL_M,Percentage of sales volume in the same market,HOSPITAL,Hospital pharmaceutical market,_Z,Not applicable,2015,13,0,,,0,
BEL,Belgium,PH_MARKET,Share of generics in respective pharmaceutical market,PT_SL_VOL_M,Percentage of sales volume in the same market,HOSPITAL,Hospital pharmaceutical market,_Z,Not applicable,2016,14,0,,,0,
BEL,Belgium,PH_MARKET,Share of generics in respective pharmaceutical market,PT_SL_VOL_M,Percentage of sales volume in the same market,HOSPITAL,Hospital pharmaceutical market,_Z,Not applicable,2017,14.7,0,,,0,
BEL,Belgium,PH_MARKET,Share of generics in respective pharmaceutical market,PT_SL_VOL_M,Percentage of sales volume in the same market,HOSPITAL,Hospital pharmaceutical market,_Z,Not applicable,2018,15.7,0,,,0,
BEL,Belgium,PH_MARKET,Share of generics in respective pharmaceutical market,PT_SL_VOL_M,Percentage of sales volume in the same market,HOSPITAL,Hospital pharmaceutical market,_Z,Not applicable,2019,15.9,0,,,0,
BEL,Belgium,PH_MARKET,Share of generics in respective pharmaceutical market,PT_SL_VOL_M,Percentage of sales volume in the same market,HOSPITAL,Hospital pharmaceutical market,_Z,Not applicable,2020,16.9,0,,,0,
BEL,Belgium,PH_MARKET,Share of generics in respective pharmaceutical market,PT_SL_VOL_M,Percentage of sales volume in the same market,HOSPITAL,Hospital pharmaceutical market,_Z,Not applicable,2021,17.5,0,,,0,
BEL,Belgium,PH_MARKET,Share of generics in respective pharmaceutical market,PT_SL_VOL_M,Percentage of sales volume in the same market,HOSPITAL,Hospital pharmaceutical market,_Z,Not applicable,2022,18.3,0,,,0,
BEL,Belgium,PH_MARKET,Share of generics in respective pharmaceutical market,PT_SL_VOL_M,Percentage of sales volume in the same market,HOSPITAL,Hospital pharmaceutical market,_Z,Not applicable,2023,18.8,0,,,0,
BEL,Belgium,PH_MARKET,Share of generics in respective pharmaceutical market,PT_SL_VAL_M,Percentage of sales value (turnover) in the same market,TPP,Third-party-payer market,_Z,Not applicable,2002,2.7,0,,,0,
BEL,Belgium,PH_MARKET,Share of generics in respective pharmaceutical market,PT_SL_VAL_M,Percentage of sales value (turnover) in the same market,TPP,Third-party-payer market,_Z,Not applicable,2003,4.1,0,,,0,
BEL,Belgium,PH_MARKET,Share of generics in respective pharmaceutical market,PT_SL_VAL_M,Percentage of sales value (turnover) in the same market,TPP,Third-party-payer market,_Z,Not applicable,2004,5.9,0,,,0,
BEL,Belgium,PH_MARKET,Share of generics in respective pharmaceutical market,PT_SL_VAL_M,Percentage of sales value (turnover) in the same market,TPP,Third-party-payer market,_Z,Not applicable,2005,8,0,,,0,
BEL,Belgium,PH_MARKET,Share of generics in respective pharmaceutical market,PT_SL_VAL_M,Percentage of sales value (turnover) in the same market,TPP,Third-party-payer market,_Z,Not applicable,2006,9.6,0,,,0,
BEL,Belgium,PH_MARKET,Share of generics in respective pharmaceutical market,PT_SL_VAL_M,Percentage of sales value (turnover) in the same market,TPP,Third-party-payer market,_Z,Not applicable,2007,9.8,0,,,0,
BEL,Belgium,PH_MARKET,Share of generics in respective pharmaceutical market,PT_SL_VAL_M,Percentage of sales value (turnover) in the same market,TPP,Third-party-payer market,_Z,Not applicable,2008,9.7,0,,,0,
BEL,Belgium,PH_MARKET,Share of generics in respective pharmaceutical market,PT_SL_VAL_M,Percentage of sales value (turnover) in the same market,TPP,Third-party-payer market,_Z,Not applicable,2009,10.8,0,,,0,
BEL,Belgium,PH_MARKET,Share of generics in respective pharmaceutical market,PT_SL_VAL_M,Percentage of sales value (turnover) in the same market,TPP,Third-party-payer market,_Z,Not applicable,2010,11.5,0,,,0,
BEL,Belgium,PH_MARKET,Share of generics in respective pharmaceutical market,PT_SL_VAL_M,Percentage of sales value (turnover) in the same market,TPP,Third-party-payer market,_Z,Not applicable,2011,11.8,0,,,0,
BEL,Belgium,PH_MARKET,Share of generics in respective pharmaceutical market,PT_SL_VAL_M,Percentage of sales value (turnover) in the same market,TPP,Third-party-payer market,_Z,Not applicable,2012,12.6,0,,,0,
BEL,Belgium,PH_MARKET,Share of generics in respective pharmaceutical market,PT_SL_VAL_M,Percentage of sales value (turnover) in the same market,TPP,Third-party-payer market,_Z,Not applicable,2013,13,0,,,0,
BEL,Belgium,PH_MARKET,Share of generics in respective pharmaceutical market,PT_SL_VAL_M,Percentage of sales value (turnover) in the same market,TPP,Third-party-payer market,_Z,Not applicable,2014,13.4,0,,,0,
BEL,Belgium,PH_MARKET,Share of generics in respective pharmaceutical market,PT_SL_VAL_M,Percentage of sales value (turnover) in the same market,TPP,Third-party-payer market,_Z,Not applicable,2015,13.7,0,,,0,
BEL,Belgium,PH_MARKET,Share of generics in respective pharmaceutical market,PT_SL_VAL_M,Percentage of sales value (turnover) in the same market,TPP,Third-party-payer market,_Z,Not applicable,2016,14.1,0,,,0,
BEL,Belgium,PH_MARKET,Share of generics in respective pharmaceutical market,PT_SL_VAL_M,Percentage of sales value (turnover) in the same market,TPP,Third-party-payer market,_Z,Not applicable,2017,13.5,0,,,0,
BEL,Belgium,PH_MARKET,Share of generics in respective pharmaceutical market,PT_SL_VAL_M,Percentage of sales value (turnover) in the same market,TPP,Third-party-payer market,_Z,Not applicable,2018,13.3,0,,,0,
BEL,Belgium,PH_MARKET,Share of generics in respective pharmaceutical market,PT_SL_VAL_M,Percentage of sales value (turnover) in the same market,TPP,Third-party-payer market,_Z,Not applicable,2019,12.5,0,,,0,
BEL,Belgium,PH_MARKET,Share of generics in respective pharmaceutical market,PT_SL_VAL_M,Percentage of sales value (turnover) in the same market,TPP,Third-party-payer market,_Z,Not applicable,2020,11.8,0,,,0,
BEL,Belgium,PH_MARKET,Share of generics in respective pharmaceutical market,PT_SL_VAL_M,Percentage of sales value (turnover) in the same market,TPP,Third-party-payer market,_Z,Not applicable,2021,11.7,0,,,0,
BEL,Belgium,PH_MARKET,Share of generics in respective pharmaceutical market,PT_SL_VAL_M,Percentage of sales value (turnover) in the same market,TPP,Third-party-payer market,_Z,Not applicable,2022,11.7,0,,,0,
BEL,Belgium,PH_MARKET,Share of generics in respective pharmaceutical market,PT_SL_VAL_M,Percentage of sales value (turnover) in the same market,TPP,Third-party-payer market,_Z,Not applicable,2023,11.6,0,,,0,
BEL,Belgium,PH_MARKET,Share of generics in respective pharmaceutical market,PT_SL_VOL_M,Percentage of sales volume in the same market,TPP,Third-party-payer market,_Z,Not applicable,2002,6.8,0,,,0,
BEL,Belgium,PH_MARKET,Share of generics in respective pharmaceutical market,PT_SL_VOL_M,Percentage of sales volume in the same market,TPP,Third-party-payer market,_Z,Not applicable,2003,8.9,0,,,0,
BEL,Belgium,PH_MARKET,Share of generics in respective pharmaceutical market,PT_SL_VOL_M,Percentage of sales volume in the same market,TPP,Third-party-payer market,_Z,Not applicable,2004,12,0,,,0,
BEL,Belgium,PH_MARKET,Share of generics in respective pharmaceutical market,PT_SL_VOL_M,Percentage of sales volume in the same market,TPP,Third-party-payer market,_Z,Not applicable,2005,17.3,0,,,0,
BEL,Belgium,PH_MARKET,Share of generics in respective pharmaceutical market,PT_SL_VOL_M,Percentage of sales volume in the same market,TPP,Third-party-payer market,_Z,Not applicable,2006,21.4,0,,,0,
BEL,Belgium,PH_MARKET,Share of generics in respective pharmaceutical market,PT_SL_VOL_M,Percentage of sales volume in the same market,TPP,Third-party-payer market,_Z,Not applicable,2007,22.4,0,,,0,
BEL,Belgium,PH_MARKET,Share of generics in respective pharmaceutical market,PT_SL_VOL_M,Percentage of sales volume in the same market,TPP,Third-party-payer market,_Z,Not applicable,2008,23.3,0,,,0,
BEL,Belgium,PH_MARKET,Share of generics in respective pharmaceutical market,PT_SL_VOL_M,Percentage of sales volume in the same market,TPP,Third-party-payer market,_Z,Not applicable,2009,24.7,0,,,0,
BEL,Belgium,PH_MARKET,Share of generics in respective pharmaceutical market,PT_SL_VOL_M,Percentage of sales volume in the same market,TPP,Third-party-payer market,_Z,Not applicable,2010,26.5,0,,,0,
BEL,Belgium,PH_MARKET,Share of generics in respective pharmaceutical market,PT_SL_VOL_M,Percentage of sales volume in the same market,TPP,Third-party-payer market,_Z,Not applicable,2011,27.7,0,,,0,
BEL,Belgium,PH_MARKET,Share of generics in respective pharmaceutical market,PT_SL_VOL_M,Percentage of sales volume in the same market,TPP,Third-party-payer market,_Z,Not applicable,2012,29.8,0,,,0,
BEL,Belgium,PH_MARKET,Share of generics in respective pharmaceutical market,PT_SL_VOL_M,Percentage of sales volume in the same market,TPP,Third-party-payer market,_Z,Not applicable,2013,31.3,0,,,0,
BEL,Belgium,PH_MARKET,Share of generics in respective pharmaceutical market,PT_SL_VOL_M,Percentage of sales volume in the same market,TPP,Third-party-payer market,_Z,Not applicable,2014,32.6,0,,,0,
BEL,Belgium,PH_MARKET,Share of generics in respective pharmaceutical market,PT_SL_VOL_M,Percentage of sales volume in the same market,TPP,Third-party-payer market,_Z,Not applicable,2015,34.6,0,,,0,
BEL,Belgium,PH_MARKET,Share of generics in respective pharmaceutical market,PT_SL_VOL_M,Percentage of sales volume in the same market,TPP,Third-party-payer market,_Z,Not applicable,2016,36.4,0,,,0,
BEL,Belgium,PH_MARKET,Share of generics in respective pharmaceutical market,PT_SL_VOL_M,Percentage of sales volume in the same market,TPP,Third-party-payer market,_Z,Not applicable,2017,37.6,0,,,0,
BEL,Belgium,PH_MARKET,Share of generics in respective pharmaceutical market,PT_SL_VOL_M,Percentage of sales volume in the same market,TPP,Third-party-payer market,_Z,Not applicable,2018,39.6,0,,,0,
BEL,Belgium,PH_MARKET,Share of generics in respective pharmaceutical market,PT_SL_VOL_M,Percentage of sales volume in the same market,TPP,Third-party-payer market,_Z,Not applicable,2019,40.4,0,,,0,
BEL,Belgium,PH_MARKET,Share of generics in respective pharmaceutical market,PT_SL_VOL_M,Percentage of sales volume in the same market,TPP,Third-party-payer market,_Z,Not applicable,2020,40.9,0,,,0,
BEL,Belgium,PH_MARKET,Share of generics in respective pharmaceutical market,PT_SL_VOL_M,Percentage of sales volume in the same market,TPP,Third-party-payer market,_Z,Not applicable,2021,42,0,,,0,
BEL,Belgium,PH_MARKET,Share of generics in respective pharmaceutical market,PT_SL_VOL_M,Percentage of sales volume in the same market,TPP,Third-party-payer market,_Z,Not applicable,2022,42.2,0,,,0,
BEL,Belgium,PH_MARKET,Share of generics in respective pharmaceutical market,PT_SL_VOL_M,Percentage of sales volume in the same market,TPP,Third-party-payer market,_Z,Not applicable,2023,42.8,0,,,0,
CAN,Canada,PH_MARKET,Share of generics in respective pharmaceutical market,PT_SL_VAL_M,Percentage of sales value (turnover) in the same market,_T,Total,_Z,Not applicable,2006,22,,,,0,
CAN,Canada,PH_MARKET,Share of generics in respective pharmaceutical market,PT_SL_VAL_M,Percentage of sales value (turnover) in the same market,_T,Total,_Z,Not applicable,2007,24,,,,0,
CAN,Canada,PH_MARKET,Share of generics in respective pharmaceutical market,PT_SL_VAL_M,Percentage of sales value (turnover) in the same market,_T,Total,_Z,Not applicable,2008,27,,,,0,
CAN,Canada,PH_MARKET,Share of generics in respective pharmaceutical market,PT_SL_VAL_M,Percentage of sales value (turnover) in the same market,_T,Total,_Z,Not applicable,2009,28,,,,0,
CAN,Canada,PH_MARKET,Share of generics in respective pharmaceutical market,PT_SL_VAL_M,Percentage of sales value (turnover) in the same market,_T,Total,_Z,Not applicable,2010,31,,,,0,
CAN,Canada,PH_MARKET,Share of generics in respective pharmaceutical market,PT_SL_VAL_M,Percentage of sales value (turnover) in the same market,_T,Total,_Z,Not applicable,2011,30,,,,0,
CAN,Canada,PH_MARKET,Share of generics in respective pharmaceutical market,PT_SL_VAL_M,Percentage of sales value (turnover) in the same market,_T,Total,_Z,Not applicable,2012,31,,,,0,
CAN,Canada,PH_MARKET,Share of generics in respective pharmaceutical market,PT_SL_VAL_M,Percentage of sales value (turnover) in the same market,_T,Total,_Z,Not applicable,2013,30,,,,0,
